id,popularity
02smo7WfO95Ww8MZw06h1p,1.93
3h4kJZZJx1GnwgahhLq66k,3.48
4jwj7WcGHwNpG0ovatCbST,36.78
0p7H3kcuqKSzrJhEEAQZKc,41.0
0YC1fSoq40jPHjOxhCJfnv,42.54166666666667
51SwYdL58nKBxGE6VGIImT,37.89
4WidRX7HuOreEGkQ6tKBBi,38.53
43bSKCMWHIuBsUVmQcDX1J,41.23
154Fm1yWMHOUYWGmozeKgC,17.93
1qClXbr3aErfXYGuIdpJ9E,2.25
0p4H4OrHBOc7yMtG1vS4tX,6.28
4ihZFukyNotzCUtxI4qpu8,29.42
22YpaeCulbxOoGo6nD3h6Y,6.88
7JlAJESg0hptsuov6zgAJM,45.76
6DKNHJd3W6LYVwN3IwYc7L,0.2675
6h5PAsRni4IRlxWr6uDPTP,52.17
2hQ07nnXHscMvcJxND5UdR,33.345
6SfLHjKD666UfI5PFHGxnN,30.43
6MOEQCtAWNSCmvg3SFKF5y,25.44
4qz8PpznLcX5AtoUusIiAh,39.45
0xeq4wbHBgsY9e9HJZaxRS,14.41
12MSqmnYKOgIjTyrUVTAYk,7.95
4SvRMBr6yvSkusxgQzNUtj,36.49
7g894C6onwDVKuUOxIAzFM,0.97
7sd33gT2RyV5S3iENbHGX6,40.12
1Y4ZdPOOgCUhBcKZOrUFiS,43.69
0rOEl5Ztj4Wh248f4P7thX,50.73
21oyRRavMT1EkECEv4xDRu,0.05
2dYyMKEFQIRXzB6QYZWLIO,45.09
1saO0AIQK1GS1ZimeGs0EG,27.39
113LqHyJALWRb4FyM8Zd0r,35.38
3zrOp5tN97Q8rXRoOaQO5T,34.92
32kLTAGg8OGVQlzIVPg262,0.491
0cLvKgKkqlaJ9UajbitH4l,42.27
2Tqyw7uagMk90mLbyNvOGB,0.94
3IVRKFT7Gv6082EI5zvja4,35.02
006WxG20ikD1JRCqrE80wf,27.04
6ebkx7Q5tTxrCxKq4GYj0Y,51.19
5JRDIhGU31EyE4OSUlDtWI,15.74
01JYQhAS2nLXSdwVlB3nM7,31.94
6vVESX7eHoxDHkgU1jS7dD,38.35
5kGQTPAvFLrE2BOyZIZm93,45.76
7DqktFsRwJa0XDFPMjV1xJ,31.04
0DXm5n7SBxCED9ssTvrx2J,33.84
68F5gcuHTsl38McclRzZGu,37.62
6QcVKj4S9Pafm55Zpvg1r0,2.89
2ZqT3GcisHUBsEaqhLGHwU,42.54
3eKcrAevTIZvqWqLChKKMW,43.06
56FU6yh4O46jrAltLyY2zr,35.42
11lkONbH7vsMZEVy012slM,6.74
58RDwkonFMOkoytBtIQetc,38.672
0e4Q72PIfY3o5X4IMuMOBC,2.17
0MY50MkH5AOfCPY2xtMESW,38.87
69e6K7JNttRHqTz55X1uqm,38.965
0tVzXGFyNPusa1VkHmYDLd,32.22
5e18con4dvT5JmRnAdV1WD,35.28
4zQ8Y3TeQ98xWm20ebX3Cc,28.06
2otK4RQd6AHq1t2SCZqMo9,2.52
0SNmNadWK9EnMVAvZWiNWw,34.44
1UkE8YjuRHTxhWtfGm5hMh,3.15
28HBWdrvGxLpw4lYUdQthQ,36.81
7pmuE45g0X1aHMa21lBd6T,0.64
27xqGON3XXncBVFONdO3zC,7.59
0bbdJUasB8kRx1cdXUD4Yg,5.21
4qh4lu4xf4r3ZkBoyeajuc,34.36
4yEBlYhwi1CKSsERj4epTL,30.74
5PIZMPCzHR5m9es30YXQCX,0.42
0lYtIvI7bO51PZSeK22Mbz,48.91
4oW1lGOw5Q5OLvoJv92qoE,35.12
171wMUuGWeJ0yMs1G4UmOQ,20.61
6QWmkB8IFnjNRiqp73ngLE,42.12
66POKxMki5FryEYtHBZ5GZ,35.27
1yCUbt2xxad25E6xXWMB46,33.89
3lgdnGb7elj7e5b8fKxo7O,37.06
2pIz0kmQ78gNjLQRdJJBDZ,1.99
221wgBBRPtKIBgpjGvMWUD,34.36
4IoV9RCzO7QUUmCvCZEsnf,32.74
0hTh8RO5xGOiahaDkADRKf,33.37333333333333
1CF0sciAivQS8U1lDphUJ5,35.96
7nJofATyU5sDESBmnR0QUS,24.4
1fCI6EuZsIBtnNCFaohiiO,18.5
3ANYJoAaOE1msxsuvCJ0Jm,30.376666666666665
7qk4uPeLpaKhp8lwas1sBb,38.59
5vDybLvL75lAj2JGh9jS18,35.82
3tgH9jZyIMA8YmtHo3x1Gr,32.09
4kwK5Bf7ZCFiovd8IBMMaR,33.31
4otbAVUS28cydTVniCYNLF,31.40666666666667
5bu9A6uphPWg39RC3ZKeku,35.52
2dJrn376fJPUCj1f4txnRQ,46.06
61wCVx5B4X8nM64dM3Bln8,21.77
55RXcZ0Mpwt97vj2Angnn1,34.54
7fL2Ft1GZ9iruLLrG9Wc43,32.9
1fVvocS2ASL1kg5wjJ1rlX,24.63
4JEpSfSuhHX0v9kO6zyfQt,36.04
5BkHkyO9PFXs1m7vSMnXp4,40.57
6BjA6FWovt4T2T5ZIW1XJQ,35.7
2JAJ8RhgilHL98uz1ehInF,44.09333333333334
0z9AIDUHfPG2UryddTFdeW,0.12
5QDWr68XuPQNcW6mUttKjP,44.41
03nhziAroKGWbGvl07DF6G,27.956666666666663
630sXRhIcfwr2e4RdNtjKN,53.02
540McDHcq1tuwL44zzxxBk,37.09
1ayBd5sl2DGlsRJ0i6repn,27.78
3dk103SreEcSRLYxz2NDeG,17.02
4gJrRkskBk1oyooA4qm67a,25.28
1R99M48WO0DKAm3GzPm6cl,35.07
3Xf5gI5w04u9OPRzwlkOo4,49.91
6iQbEqaGePP9pC3svRiE98,2.72
5R4yslEvAa3rNA95koGm19,19.1
0Tzi3pYTSnOMTjr1SoNfIj,37.14
3N8hr4PBmRZ7Bg6Z8mStNw,8.5375
06DunuxORjAQ8R6UVPw4Ru,52.22
0I0vkqnoOKZJMwuAiLKHN7,18.61
2BLwLAc1swTc4TC7K3J506,10.17
3uYtTiE1oFDPFwmcw45fv0,24.61
4PJEK76V3A1S0XzZJuTWh7,37.66
1XA1wUn6ECKQW4MKDFIv5E,36.51
6T38taK5iVxfdOToLvGi7r,29.67
3eZC0JbCWSEOikMrRnVsWZ,12.81
5zbN6BAAAjDwYjEJQFlbYb,46.28
3OGLcetrXuXP5FJL6D7157,3.15
6dCkLILE6rEyzocNfJMbOo,0.6
4qWCFTuNnmGNdY4egtb4ZY,49.58
06QwUMh4FstbvC8Ipjj0y0,36.95
1pZlO1V8RgQFHUKDLOPguT,36.27
0KwnQvKnkx1JpSDz44V3L9,4.72
4RBD15FJVQOXjt7Bg0a41m,0.51
71IScwIe7bcIlpnlkbKVQw,39.43
4eObWNJwTvfQe66wIzfHjb,34.07
3FHwxEjV65cmgUYx19bzRR,34.11
4gSFMbb5xSKaSh8msgk9xA,22.09
6eEcPbhFr1UH5YvQzMMqA6,21.8
5Eg2fJOjmEQ6KhMReEnNmD,38.62
2xaNBry1Vh32sjd6LhM1d6,19.05
0CGFSEHPCoxIql2t8D5Kjc,5.41
0Rj68IX1WqAtceUZQGk7aa,43.29
7HRqpMkcCVVhmKme8bScvl,29.55
1xRcmiaCpezTbsG3ig76cu,24.79
1e7x9c9FsN5yLKgNfGRMrY,1.83
2CngJCWo8Lyy9pdh9OltpM,16.25
0dEIca2nhcxDUV8C5QkPYb,45.52
1rqrEQICaxYVKz3LQOyVIJ,15.94
4gI7ALVFH7g3pt5Q0nL8M1,40.88
26h1wjNHe40AnT7sO3HjVQ,1.84
2vgkY1eLjFCSYhb79h35A4,36.62
1sUrpQkKc0phuoLSrvBlOQ,4.283333333333333
1mavQ4WCzXSeL2Dm5DS4GQ,44.67
0pbDOvi6J52nSntz5lxZ2o,0.87
50SQ3tZz5giT0OR7ZWcHkP,0.01
5c1w6xM8pFvXhMXQVUY42Q,40.87
7pePsF7zX8U5D11OEZ1wO0,6.9
5bycn7SuJzYnxte0W54mNX,36.75333333333334
11X0N74QJj7F0ZPgDBeaAn,3.24
15VojnPQuAQleWQCBkcS5i,40.863
568e3lNvp1XElrMIOPjL5V,33.61
2mtVxf50BYsKNtQoz8sfzm,39.56
2mvabkN1i2gLnGAPUVdwek,50.31
7bqkK6DMlXwcIHbSzLq1xx,35.495
5faz5WYRJdRDiCa42DSgHR,48.46
4DE611blA3XV70Vb6XIQLN,26.79333333333333
1bOJQnJsFW5LZOgGp4K2mb,39.36
40THJtkJOEJdPeW3QJbH8G,29.57
33i3PPxw5MwIDb6cQQTS0W,12.73
62YP3NEB4FVPJ90XcgJQKS,36.93
0RN5fZ3SVyT0VhltQxNQx4,38.25
49aJ5vRZW88dognVrUcv5l,34.58
3rauXVLOOM5BlxWqUcDpkg,6.11
1OWOom9yk6d9OFLPbeGJhV,38.78
5CuJVWl4otOvZ7s0KzJfdD,24.3
0YUrjFy4qFKOO5NhM9tYdV,49.7725
6kPXZEptkVzC1BN7dpoBb3,0.15
6IBpFG2LU2udYofIuROp3w,46.46
0fAZoOLx9Q6T424Ozs2ceZ,31.64
6N206l5WKFD8BbxCSxxCN1,33.67
3pN0gqg1BYKdlEr66gnkWu,29.58
47bcngnqXbddXWUf3dHoM2,30.33
54r0OvSGxzwzLHqlUv2TOP,35.3075
1BSiuzft6yL2fNcrBMWwTv,0.44
2wrQtoZIg9yMsoFZusPKU1,11.79
1MWkBaAvJR5ukhRrpzEHWZ,4.81
14obm6H47pW9iHndTwpMAB,34.04
1wxA50yfhX9S7mI1MfqFcY,36.67
0oL9TLGUBj2RJUq8ZXSmP8,3.645
10A07uxFCtZAu5An5RBiXB,34.36
0ecjf5qTN1NBTxSJPE52El,27.48
368OHaaG7tnjVqD9hRIXhL,41.75
1f3032jeYdweWMBrCrLzU0,36.2
7Dyq1bhhjknLKEGg4k5NLr,47.91
371ndFAU7yvPcWY2jIRrSz,42.6
5Dxxdp9KF0YkdnMHxGdRJv,49.52
7sdUj7OKzvHH9OsYRIXDXn,34.89
5eFHWd4lC2Eirb53SWFaZx,29.76
4VijLEUxHEzbWKYL5u9wuN,28.59
3T9vhAX8yaBAdEFJa4yy2b,43.95
6pfLmL1PGhWe6gumaIemuN,40.94
6KxLfHS0j2V7Up1aKRFg3j,41.32
5DTPaXdLbZI8MihHsuDKjn,0.07
13KYyenapQ2RMEGBJuRkUa,12.77
1Vf0BkOzwIWS6Vkfn7giL5,38.26
5WeMMlylGCVGc0ChHSysJA,35.3
0MtokLJGMVDBtYv8AoxGTG,27.35
7D8gA10pibmtMDpVf1rlic,33.135
4Q5ZBv6nYPTIRXIFGKMajb,1.69
0l4nTjV36R1XxDWMaMRhQa,39.18
3tCd1oR40z7qWHmMvnJHBX,0.42
1px9mhgWWt5R8iZadd5AOh,36.08
4yugZvBYaoREkJKtbG08Qr,31.52
7iCeaYJSEdGWeFNTAEqUzJ,47.24
43DW7c4I8bCHVxlZyueaKy,34.64
7MxuUYqrCIy93h1EEHrIrL,23.48
2o9mdoyWOcGlRYgDsV1GFz,36.07
3CSLUIrI2KPMulHR5bh17O,40.93
7eiNxeOC8dvYAJWgTOu6xn,32.4
2FJRETO0Smzo3gJB7Q6iJx,28.57
0N554001IEjX4pRg2m8XXO,8.14
4NkXtIjxDtVC4ucT4sxrgp,25.05
6B618H5CuCdEzcVs0NKTlt,43.80666666666667
6cy3ki60hLwimwIje7tALf,45.91
7Et5W1eD4zwvpdDNlKVnlh,46.935
3U3J5v3rkx89WnFEQvAJD5,42.47
30etQcp6zT7wKGcqukv1S8,1.82
1GVUYIlYwBIWQE3obCNMcZ,3.34
1YguOCV7QfTG1oCErVv8A2,3.0383333333333336
1ZUb6myNv9n18T0QolKGQv,44.88
2IaBpEwXwdqcOSCScT9ABM,8.12
3e2UHhSMlDOiOh8N1BPZvf,5.51
27KA6KHjX6dLuEcZAcvEF1,34.08
62fXxB0yoUkvEA8fa1gzv3,4.49
5DrDPue9yHs3x4cY0OakaH,18.42
11DFS6KwrjrfZHONQJd61N,39.37
0KDaR9ztiskBUJ0qCWKOAZ,6.11
5fP1c8kVSlX4IqTns1IHzC,38.91
161Eql6D90WlkS0BdEE3Vb,23.66
3xEcjVR376HKF03ha4Yzwb,42.95
3GhDnfO7J3zLTswYYrQFnP,35.07
69U34gH6fn23CF6RvzD0ic,48.82
3fk3LBdoFRO2O37mjo3qr7,31.25
7x4iMF6wkDk9j5NqrOh2Ak,41.64
7ByNjEB4OiProTk1RKtnUk,31.71666666666667
2eC5YYUnCFH2ZojNKiwTyA,6.92
7MuMALGZV3KhVA9AS9TFup,31.32
35lAjvsvS9k9HHuP1fjDT8,33.22
1vcbR9AGue7uyKAAPUkVkK,53.29
0dUKYPzjFe0tJYCKf3USWi,42.32
0aiDb7H9yyLrFN9uIFkIL1,20.5
3zcmWxxUA7Em7X3IBqZGUo,44.04
4kJWcGd95HKrFji9TT7pyf,56.45
5hNcNW3aSDM6Nr4UYhQLLu,42.03
3MEYFivt6bilQ9q9mFWZ4g,46.705
78UwdM6ePvhaaOY8wFjqNg,5.86
3R0RvR9cJRTzQQt6AzPu9G,14.49
1VmP1OopotmBLOdtg2uLWP,4.756666666666667
1yNOoF6ctpmTL331UO4Alj,47.75
6Z1uZAfUZI1NK46PAU8IIb,36.18
0jOivksAYNeAnyKryqMWDS,7.26
0by8c0tvXiwBHKkCpsvLNt,28.12
6Jok0WfJ1xTKdhyNQ15CIH,37.03666666666667
1zSIIIAwS64Iyda3okEFQR,1.96
4FsVB8msXzmemjJdTKUoal,50.04
7pN4S1pLfBKH4q4k7uyA4B,33.17
6z0Oj4VSyqsQzfhyvB1hdu,19.9
2wAPYDZ4nWkop3MzIZbara,1.4875
3hY52T5HXLDqDjbFdlPYR6,34.5
1LoWWybelTldVC9oiB6F0x,1.715
7qyXVIXyUwio0t3NWyu47F,14.74
65vdMBskhx3akkG9vQlSH1,24.96
5lgbWxZogD0Y7Om212P9CH,2.38
6fkj46aq8HciRuahLWalUs,33.86
04qip0oyf0xXvGg26W71bD,6.89
5tcLyYlMSzmtfxBxwlzOUj,0.03
11uYLvX94pLqGXyiBqv4vI,46.57
2KEu2z1f7TakR3KY4jGLzl,38.88
199JVXebsIEN5rZiP8DSO7,0.02
4FDx3XVEA63iJi3kNMiJkQ,0.72
55pnB5yA9nhyM0IMw3k4tq,34.22
7oCZpPJcPDZfeIy2t6gqSg,38.53
2rXmzLEnvwP4OEX7VrPmQ9,10.63
3KsBkosKDPSB235IeoHOby,36.98166666666666
2Ou2KziyJFdfzqq5NB1eSR,26.57
6QLU1GKy2Zh2mOh2uoJ0TV,39.36
6XxspRs2kz7e7ymf5qwQdq,25.34
0ONvhpE2qD0bURJ3BzEDxW,39.06
3efInTGHxTidy7TkKXBBJU,38.15833333333333
3767LrxULnthJRvvr0h3HS,34.8
1urNQsZEYftkb6IN3QYTRa,3.66
6TfbfKfIZhNY28UBrdP1mf,36.03
1cj3yA0aS1rUZVFXHYsT0C,12.34
7I4ibsZgwuf46g0xHuTC8s,41.54
4TyYYwyENM2v3eoa169Fgi,22.06
3OUApyz3jDB3syGUNGqB1d,44.13
5poUw6isGqNw7maiJTlZFm,41.1
27xOnqkxOfGk3QUS9fx267,16.88
1vUZSNu5UNTJN5qg0Mqrdg,3.66
4pxHVL0syMQwYK3BxDaTIs,25.56
0GX3igA23J42onO5WEWFMk,31.9
6M94FkXd15sOAOQYRnWPN8,0.76
3zDNqlZkx2Q8oZh3LD9x27,29.84
0QVvZNHwBOPAGXgUfkfL5P,33.8
0WbrOgZJb6yHPumYXEbs5U,35.28
0uy4Zg0yVfzMyqRG9bkRnK,17.845
0X1lNTuJea4gqMQShyyVTI,0.54
5nTnLnbwZuBx8kSgLB19TX,32.29
4Z6vxJ173RADJEdgEF6ns7,22.64
6cKd2jJKrDLxhy7s3o4QKY,26.59
3jSc6a7N6L9RhAhxjh9VQP,41.22
47GZ4Z3bJ7rTeIGLLqLUSX,24.71
4MOWpt4OwvU32uMi1jR4oD,39.12
7hhPkwjolC2mtnS9OKT5SE,44.97
1GEf45ad9tT9njeDYw9WPx,18.86
1il8aTk9AMFfMdFHtvhuml,38.57
0uGJvpjVvoaZbJQt8ALnsZ,10.52
4tERsdVCLtLtrGdFBf9DGC,53.185
1NXyoATCYylbjSDFe8FHbJ,38.8
2Ima72UXnfvR539afL3SAF,45.95
1GCwrfiGWQVnfQqbDJtsld,39.63
2bJLRVQWeZ3ZCnCLLuSgS5,38.98
7nE0zEsE8MIYCkoV5W7LcJ,34.43
3Effll2C7OnP2isgbVPJje,40.44833333333334
0AJvUwEnlZahTupXyUldvm,2.23
6tTdUPxER1wdW1lAVcuBc4,43.08
7kB64jHL9hdOvlxsaf03R7,27.09
0m2RpKO3Vew1WlKhEAVF2D,4.970000000000001
6r5La0id8vlMtUqsIp9pvZ,34.42
0xIbancoBNo1e8H51J4gqT,5.41
1dxHeDGoVeEWQU5S2dG5PW,33.03
2HcYE1JoxEYWhXIFnXTfet,0.475
24OnRE3QpFAvj9cCGu9rMV,33.18
2Zu40sAHlbZyS9n1MpbKOZ,24.33
0U5cM4okXZhvfjnGd88r2g,43.84666666666667
6t8phlQc47YhAF38sucBRw,38.92
6UaxyaWcV9Os9BcZet6Dem,34.29
7c8E7KJDsU7JKFS4hYipo7,39.94
09gmiaJmpTTf2TbkI0QY5q,31.52
0fzlOANulouJPLouFH9aiR,30.62
3BvICfH1dZxORc5VynMKOD,1.56
6EdAkRclVNZJPz8ISoKDHo,41.65
13pS7jHCUwogkCXyqCXDGt,8.3
7huxHHCXiJDDizWoVw2o8h,36.166
5oNuABE9gpYlo2zXZoJnu8,18.13
3rJr2g5TMSAlRnhNSmQkrA,49.55
5xA1mq2MUzqcyLnLqxLUy9,28.71
0g8H61FNXHHhMVHB0jwdzH,42.22
66MNEC6GF5DEP3utyagq0J,34.19
7Ezs4cBeaW56Oh30x3wsMH,5.62
0EvsLFtgq2ToSaH8UXmPK0,36.57
7FSmlvORXcBAikKlV68KSc,0.77
4xQA5MSgzl8j0nRswsf5wO,8.96
6fDMYep6QluS7jSzR4gXTw,0.17
1lAFWiaVhJhvQ5Gtzp6vSu,48.09
1AHf5FSofKcUw8tyKkccKF,47.03
0Mlexh6u2sBwWSOibn3wsh,3.885
19AShOY8p5X914O4xW0e1d,0.29
1ZR76Q8abbn7fyZhzVb5bv,38.27
1Uq394qwP4Nz9ZonRr3RrA,39.3
4u6RcZ2mnHvEVOVrgjgnRj,13.08
66y7Nj0ISNRRIlqTc5abIO,40.68
6aPVSLPaFzTzjj345PMf98,32.48
0VPQetUS3ZRaxEmSRAbLfi,9.11
295SaAORpBg4AlWnoNwwRF,37.32
1dF9pukydQttkMGDGcPyro,43.09
2CPlXiQmnvuinubDFgAeTU,49.485
5gZOXGqxdbUEQLugjePcQy,36.72
2f2HFm9PxkxBTZekK5FWR6,0.2025
3z8kox8O9CTOPJOtgK6Xan,37.11
399Hm1oqfzzQaZRu3CtVMb,27.34
6FW9MTGMjR5A6q2o7PLuuz,45.945
0K4EFVqPaD9cpx7h42YycE,9.35
2Lxw3qkGSwew8FVLymqfyk,2.68
0thYKKLw11YVYkSlQAvN4K,45.25
2q15mhuns4nChfcQZjsA8e,7.2
66vNamMy9ikLtfuQ0zRpuy,4.62
1kLq84QrK6cJE11uX5iOj6,40.51
7gW1u5rbxe0rRTu5KgXClq,35.97
4RGFQsCn8GVeV4eoslLRwI,38.9425
4AqXj3x9qBTEJRfw7Y2bFP,35.14
2iAugsbPIvFev5BLYgDcVH,0.7716666666666667
1eXtTKgzVychvwJMwQOaaa,6.26
0cId2pWIrDtbcvvILlsdfr,46.97
7hIG0j57IsVwGLV5yHqkiD,30.89
3UPWHgwMFfpE7dIWubNIXr,25.63
1Gs7dyWXht50SuyWqoNQ93,1.78
5NOITvzXKvrqsRqJz5FgIJ,25.27
37Bcjrs6EXhIOxATnAox0g,6.77
65xuB42ilOeyOToQEx27DP,1.72
5uVTvL2iGw42HhdM2R8Nhk,23.21
2DGIdN28sT2WfMVaRC0zkp,5.98
74wySERHHxB8Ul9A0CNBla,47.37
3Q0RPZLrad3sob3HmbIbaA,13.89
4u0hEeNWCTTnourkIVzeoH,1.76
1YXbk363YiQrcQjD1IReab,5.334166666666667
1cDJScbHkk73wfYQv4ZFY9,38.22666666666667
6utKZ21ASljZWbC5nDzIYo,38.24666666666666
4hSCCFwtNQJASDbQ3LePoO,3.44
5PMKzsUsTpZZGsCcJBuhP2,39.41
2kJDFQNHNsswOL5rfWzVPz,0.8833333333333334
23odYnrpoTNoBUYQMtpB72,15.515
0FaFLAjT1jzvAbctTJfcZt,1.57
3LgsfmoC2nhpyN6sRKJSty,0.65
5dKD1NinF9bTQtEc2kwgdN,36.18
5fKzFV5AkFLoFpRQmNpywi,4.05
0QtL2ONAn6cSamg6vzvGI7,28.25
70BERLMRh9XHJEM9EPFCIx,8.32
37ZKB38iNyKJ0xYEz9SJgk,45.36
6VjdEfOMQIyLlcldeyfi7K,41.379428571428576
1h9dY1rLplAqv2k6MqDoRO,18.16
2USv6zE3ku2ovfqNmT7sPg,8.7
6G4Iu30Hp9SHWQ1k2Fow7i,39.57
4nrGqAXIwimqVx0T1ejUyP,38.81
1D6AgVjpZWlDOHJu2PJsAE,5.17
0UeYCHOETPfai02uskjJ3x,49.23
0e7OzDreyx2nePhlPJoKku,6.1655
1DxkJkaXya1HkuezYVvaMI,16.816666666666666
0saw4KtIRUkvfIbn80EVEw,1.21
1h5UhyhNCan5za54lxJihg,0.6300000000000001
5sbQWYxAL2Or9aWi8KVYLP,23.84
2bSfBgP2HUrRET0lHYNl1G,0.17
2FMcDUopGfjBh3xMsrm78S,37.05
3Vbcc2RKDS3avD4krvuUIl,49.64
0ZLuW8uOXdFNWcI40C0OC2,52.86
4GVIKZW6a4q0we4Ebc1FdP,34.81
4GKaWyZVPvgQqtwsOgh9fI,23.74
5NWhPxiXYecrYrI9GbM7zL,36.85
3FEHv0NlGXYzdUwiIaoJY8,36.74999999999999
575LS6MZTlsDSm9tDgHUxA,43.53666666666666
6cnA7lOehJwPDa18n3r36o,1.78
4dQmO0TSFuCdmsdkFtZigJ,32.75
1kkMJaiCzWWaMMxj5Auafj,21.38
0HUGDASmCfQ6SAN4WBr8wT,44.27
40fJufMxaWyOjUwQPHiEji,10.68
5FnoBFuCNojKVaeE65GYyn,4.02
59unyJeUOgH2ZNwS7sYA9G,31.72
2BV6LaklRTe0BldXNpfWPt,2.57
4cJC5AjLjRUH2qtemrqLbD,37.10666666666667
5wdQsOT8hTyByHENrJxxzH,0.97
25t6nGrCaOrOLX6fQ4HNTI,3.59
7Aobt67JnaF7qN8jCCKvHq,21.94
46EVV01MuKJQvE2LTMuobC,40.81
3UsbGR71AjcBYOWoUlfTdm,32.26
0AYYnGhMJX0yhnHvAoJc7G,37.91
0xqqDGXtTBHwgQFKqHKvOo,2.17
3nTyNAaceSk6P5oqkdTaAZ,40.41
07X4x8rpKx2dRGRG4hr1Km,6.83
73zpAPkjcHFhl29MOFlqhK,36.28
2Uc9TuXOGsWL4vdRNVi8Cs,37.25
1WJubmFdn40TCHYoxMMUxu,18.44
1883mCuSqnfnrWoq8i3myH,49.42
3SjIamfyRHGA8mRk0sX0uR,3.95
5UuiZgr6axdwguovjzIOZY,0.02
2Wn4z1e8F2HlEFlvjYoGFX,6.216666666666668
2TsyTag2aNa4wmUNmExzcI,49.81
3eS1455bVYxlkk1a2GVTaQ,37.41
3sojIg9qtcBOeeNRhCeUvT,2.63
02SW7g3AD1wauEe4bs2yJ0,0.28
5fCfdiFC7bIQJfDst78vtn,1.0
4YKjWv3Zz9boj2ohRVpdu6,10.5
7LygtNjQ65PSdzVjUnHXQb,40.09
45DPixFZ5mww5PGQDqlSmW,41.16
4WBoZc0DzRmmkuvNomDHv1,22.39
1EXJjENIAkevp1omvBqf8p,23.85
5nrmGFJ87crVoJF5xdRqwn,27.03
4KncOqIAEYnAM90go8Ielw,25.28
14qbY7LbhcXwECCGqH2z7U,32.61
5WBHadrYbSxil443cP8iJw,41.51
12ucCd1VANzNJSCMQ5UMvO,36.34
7BMumfQClxduJQpuku2ZVn,23.68
78YknDXAOrz0E9ves11vnK,35.54
5UIeGnFvNzt8Q6o9iC7iJl,37.42
3mXOoFswXWtqAR8vAYUtBG,44.3
4ZbnEUPd3ZuuldQCKNil9i,51.2
3aDb1D6h3BU7gJIMohLh7q,40.62
3ftWVDoDIor0qA0IOzYLsx,4.21
493IUfG2G45AbgAk0JCB4N,0.57
6PyXH8zknCSDFUMMpWlqmm,36.46
2vdy9fuiHlIixVo6vp68Lt,15.43
0uGwnHxbLyb0fS0UKLlZSY,5.716666666666668
5gwign6hATXgMHxYrRix9L,34.53333333333333
41EFNVovKqzPEyQe2GQnbU,33.73
4bHvpGzHxWWDeE3ymG8swf,43.01
1stmx9qbKNb2REjoxHMueS,22.84
2V8RJ6ITzjwOGXo9LHVWXQ,35.32
5ggD82fIzIlI5X0QO6MvlF,0.79
0OdF7EWHZsAFAXT0jmw0Wa,43.77
6vlk0Ng9h6WMpqlsz2a9eC,11.31
1ibpQFoKoawNqgJaXaVR3k,29.92
0FBMGIBk4MWsFlnppCflHp,18.9
3M31fs1buIebAEChGSOV5f,1.42
5BiP3yHLqaW9dL3r6ZSGJK,37.49
6gIIbxSyG6rsqkWT6r3VXm,36.95
75fomtP3etOOIJDBAXVawy,32.48
0UoIfljoYcUVYGeKdVY1Ir,24.2
2WPaK5R8ojEBGIXTPwPoMU,2.17
3IH4HNg5dKZlTuh04EGCM0,0.2
5My5YI9oqE9MZcHIrm38BJ,41.55
3qhcyUqR8HS1JtFH54Ssyn,0.73
3RoNyMd48z90umgXHySso5,26.61
0IQN4NhnoRqwG01UpvEtEd,0.38
1YQMbXM0uua1vzmjgYawss,35.41
2s8e50CKIAHOQLVCDXuBhO,35.01
04PsH83LNB46Oo33hzPvtv,29.98
2QSuqxALyh7JFoQEBxyo0H,29.935
2WesYvXttArUlbpOGDCwR3,15.043333333333333
7f7XZAxhl09071iJkiQ9Ok,47.09
1w8gsT5RBrFfTrLYhDRJIk,35.31
24yp02DOu2GD6Acoz3Q7AH,3.7
3Uh7rAb7F0XGVpEEDwfH1k,23.6
0vNGbGK1pl5SrV6SHUh06H,35.11
1fdekgE0aqwSWttSi2FUwB,1.33
661dd9BchXkhJ3kqT7ouoC,1.73
4CkU3VWdyCUbJReZoUsd0C,30.1
6GF0Kz7Qs5liEF59yUfHzQ,47.37
2zQt8dSCFA95mVfuJlw5Lv,34.785
51XYeijY3r5XEr5EwBoJ5C,35.93
4KLh92YfoaUNRcVaLdODcP,18.84
1e1ryUYpRDZ8ylj7r0BpWk,15.45
22LCQWol8XU2Kf5zcizHrm,8.92
1B7iyRqm0HblZsE1C8kE7y,4.78
44OQmQMUuMJZMrbzAsPmqE,1.24
4MubpcmWA7OZqQj3HxLDZD,34.29
59DgvjG8jyw8MHVgC5mUtS,48.87666666666667
0MzOwBtlPOlqAXG9h8twPi,12.74
0rFpcfF0YfvFUYsl99Bw9d,46.32
30x1pcfIxqwDOGBGeOLRLM,29.14
71qKpojoInctz2J9r1UhTo,10.73
78lbw8rb2zhB0uJ9KdsvXt,34.8
7bsdoELUKMk8A8S7Sf7Lij,37.81
5cnQK5zPBw2qCZVNmLRZx7,31.52
7gVaf6eZDV1oQdGwvDYfmU,46.55
5jcUlqgS3UbTbvigS5N3XN,38.38
5PmT8Nq5r8oNDQfYJj534H,32.72
147AnXF0ScBCNhhjWFBVy3,12.77
3eYafojgcabSIUgMbfXNzI,35.598333333333336
4oJSKlfyG2GKnW4VujkdPh,3.52
71UzwMqRt5eM8dfWTlNA4F,43.7
2M3YIKtGu9e3SQDcOdtPTB,9.18
3ZRUhvuUE2lwZF19puKM8P,33.6
7v0mtl6oInUtHOmTk2b0gC,49.915
5bvjBEQI89h67RZgceRxLV,31.55
